indexA,indexB,label,sim,dist,preds
23746,23066,1,0.9966645240783691,1449.7557373046875,1
10886,14148,1,0.9998792409896851,1415.0560302734375,1
13093,11266,1,0.9998078346252441,275.03857421875,1
14679,5046,0,-0.03841453045606613,6212.5810546875,0
2066,3577,1,0.9996801018714905,739.40966796875,1
6922,8949,1,0.9997690916061401,1908.8492431640625,1
12748,14154,1,0.9999629855155945,210.67669677734375,1
452,25041,0,-0.03392345458269119,7150.2529296875,0
27956,11760,0,-0.03002782166004181,7641.685546875,0
23548,19332,0,-0.035661481320858,10992.4384765625,0
825,4031,1,0.9993909001350403,1911.4407958984375,1
12172,25445,0,-0.03767232224345207,7033.72314453125,0
14127,14097,1,0.9996588826179504,1703.3443603515625,1
18745,25094,0,-0.02186269499361515,5963.7626953125,0
7840,17538,0,-0.04735817387700081,9753.8544921875,0
10382,3787,0,-0.030126065015792847,6967.3671875,0
26046,14406,0,-0.027933213859796524,6209.66357421875,0
29443,16409,0,-0.018385523930191994,7171.07080078125,0
22524,18900,0,-0.043606795370578766,6193.626953125,0
13427,14879,1,0.9998794198036194,1275.6241455078125,1
131,12300,0,-0.031030485406517982,7350.119140625,0
7710,8387,1,0.9984066486358643,1149.7750244140625,1
929,7866,0,-0.02787015587091446,4583.85888671875,0
13723,13120,1,0.9999757409095764,587.4404907226562,1
12840,12349,1,0.999961256980896,49.720951080322266,1
10422,27535,0,-0.030581479892134666,7630.9814453125,0
12437,1718,0,-0.024355655536055565,7230.40869140625,0
6015,26805,0,-0.06587425619363785,5153.4287109375,0
18196,20779,0,-0.04446004331111908,9194.513671875,0
977,27937,0,-0.023264506831765175,8527.291015625,0
15083,16552,1,0.9974096417427063,4035.75634765625,1
22692,20195,1,0.9998410940170288,2234.868408203125,1
26507,1953,0,-0.02873292937874794,8186.05517578125,0
426,10304,0,-0.028454823419451714,8622.7041015625,0
25483,12507,0,-0.026723023504018784,7333.876953125,0
27284,15195,0,-0.012030516751110554,10466.8798828125,0
25794,5066,0,-0.07182886451482773,6590.25244140625,0
12643,18610,0,-0.04724772647023201,7084.03857421875,0
22023,29306,0,-0.03889531269669533,8492.37890625,0
19840,17811,1,0.9997421503067017,1543.6717529296875,1
354,23795,0,-0.04915777966380119,5103.869140625,0
12548,10700,1,0.9996746182441711,1388.0572509765625,1
27698,16529,0,-0.02362285926938057,4244.8662109375,0
3807,1810,1,0.9997751712799072,1295.6141357421875,1
20836,24566,1,0.9997401237487793,1410.4052734375,1
10541,23041,0,-0.07901520282030106,6891.65869140625,0
2902,3346,1,0.9993031620979309,629.623291015625,1
9966,767,0,-0.02218354120850563,4430.97021484375,0
26626,10094,0,-0.017972063273191452,6662.6796875,0
29113,27975,1,0.9998744130134583,451.7861328125,1
25389,2550,0,-0.025659482926130295,6915.11279296875,0
24954,12411,0,-0.060455165803432465,7367.75732421875,0
9952,20831,0,-0.07148275524377823,5457.72412109375,0
18924,4326,0,-0.04501848667860031,5154.5751953125,0
6488,10765,0,-0.0635957345366478,8149.95361328125,0
13853,4317,0,-0.026797350496053696,6223.80419921875,0
5399,24727,0,-0.0502961091697216,7020.6484375,0
29267,16087,0,-0.028217097744345665,4570.16015625,0
8551,7529,1,0.9998610615730286,1407.9227294921875,1
19663,15728,1,0.9991554617881775,259.0125427246094,1
4208,4828,1,0.9996850490570068,634.2150268554688,1
15652,14863,0,-0.03761158138513565,7101.25830078125,0
5858,5672,1,0.9997966289520264,2708.758544921875,1
11344,4864,0,-0.008271785452961922,5180.97412109375,0
24087,1860,0,-0.042616263031959534,4887.34228515625,0
3611,170,1,0.9996836185455322,673.8775634765625,1
7405,25163,0,-0.06415825337171555,6550.94091796875,0
6281,8688,1,0.9998529553413391,3734.9013671875,1
4131,20878,0,-0.051618050783872604,6196.75244140625,0
9566,7094,1,0.9997334480285645,479.8781433105469,1
7340,6407,1,0.9988330006599426,2400.926025390625,1
20355,22708,1,0.9998112916946411,1997.67578125,1
22965,3125,0,-0.05656016618013382,5882.1826171875,0
16584,27267,0,-0.03253340721130371,8791.1767578125,0
16556,15192,1,0.9974250793457031,2151.521728515625,1
7716,28314,0,-0.07153346389532089,6257.5224609375,0
11318,12245,1,0.9998695850372314,346.58062744140625,1
17713,22878,0,-0.03240455314517021,6816.14306640625,0
3389,17302,0,0.05880044028162956,5611.55859375,0
1086,2983,1,0.9957161545753479,2864.48681640625,1
2806,17437,0,-0.024293847382068634,7836.88818359375,0
29102,27297,1,0.9997701048851013,197.28341674804688,1
28503,23549,0,-0.046466827392578125,5789.03955078125,0
26774,22696,0,-0.1275557577610016,5204.51220703125,0
7534,10012,0,-0.050444334745407104,7074.458984375,0
27777,23549,0,-0.04697700962424278,5940.990234375,0
29776,13300,0,-0.023791154846549034,9036.7197265625,0
28042,29262,1,0.9998308420181274,2218.172607421875,1
468,539,1,0.9992823600769043,172.5615234375,1
28033,27112,1,0.9998095631599426,616.7938842773438,1
26351,9595,0,-0.05415596440434456,7290.35400390625,0
21459,28289,0,-0.04690883681178093,5560.30126953125,0
10522,10748,1,0.9996512532234192,165.33255004882812,1
18768,23197,0,-0.06062283739447594,5310.36279296875,0
21887,24038,1,0.9996341466903687,749.02099609375,1
24614,20442,1,0.9999198317527771,252.76296997070312,1
25830,21537,0,-0.02585984207689762,6594.18603515625,0
4133,8263,0,-0.022505154833197594,4737.7275390625,0
7892,9367,1,0.9980286359786987,4789.08056640625,1
15082,13398,0,-0.040565118193626404,5660.22802734375,0
1205,11675,0,-0.023587143048644066,5915.29345703125,0
16521,17422,1,0.9998803734779358,7116.4736328125,1
1451,2102,1,0.9973572492599487,902.1104736328125,1
15292,23862,0,-0.03691866621375084,6518.71337890625,0
3631,6479,0,-0.03447086364030838,5889.17431640625,0
8309,10422,0,-0.05500178784132004,7910.64013671875,0
2535,17182,0,-0.05788767710328102,7426.09033203125,0
2209,556,1,0.9991459846496582,8427.0234375,1
27823,25339,1,0.9998646378517151,3104.116455078125,1
20917,21447,1,0.9994587302207947,2651.286865234375,1
25948,3895,0,-0.035922497510910034,6846.1103515625,0
5781,29248,0,-0.07039022445678711,11276.35546875,0
6849,23244,0,-0.04236145317554474,4625.98583984375,0
10387,13796,1,0.9999252557754517,418.14910888671875,1
2115,20389,0,-0.04875398799777031,7049.05712890625,0
7590,22728,0,-0.05058371275663376,7446.69775390625,0
9625,6635,1,0.9991155862808228,186.8251190185547,1
13671,29798,0,-0.020549124106764793,5146.8876953125,0
18490,17450,1,0.999661922454834,7587.40283203125,1
7223,17118,0,-0.022509727627038956,13128.5869140625,0
11846,12899,1,0.9999426007270813,1282.35205078125,1
26850,13605,0,-0.0230167955160141,8728.49609375,0
21310,23218,1,0.9996821284294128,252.40342712402344,1
20547,9186,0,-0.05887490138411522,6664.32666015625,0
15257,25299,0,-0.0208586398512125,13418.78515625,0
3277,402,1,0.9994724988937378,3508.819580078125,1
29778,27243,1,0.9998302459716797,1500.514892578125,1
13179,10352,1,0.9997943639755249,316.2793884277344,1
24817,25469,0,-0.03825076296925545,5447.8115234375,0
20335,23515,1,0.9989688396453857,1486.0595703125,1
5181,8409,1,0.9991281032562256,900.8673706054688,1
14810,12892,1,0.9999546408653259,110.03142547607422,1
28976,21,0,-0.02576068416237831,8189.63232421875,0
29558,16981,0,-0.016788480803370476,6414.4326171875,0
12167,28125,0,-0.022757571190595627,13796.4658203125,0
2631,23506,0,-0.032616935670375824,4389.81396484375,0
23545,23674,1,0.9998603463172913,1981.90673828125,1
22045,10733,0,-0.06050310283899307,5503.087890625,0
20186,24858,1,0.9997482299804688,2969.94482421875,1
22142,20133,1,0.9997022151947021,226.43760681152344,1
10751,14559,1,0.9998188614845276,625.8621826171875,1
29240,27046,1,0.9997979402542114,1057.1807861328125,1
15670,17050,1,0.9994816780090332,9300.4736328125,1
26639,19699,0,-0.022067755460739136,7756.34423828125,0
10970,19154,0,-0.053056538105010986,9805.154296875,0
13633,26579,0,-0.0222253929823637,5890.19384765625,0
23812,12655,0,-0.07587768882513046,7182.380859375,0
29457,27546,1,0.9997161030769348,1756.7734375,1
2798,3322,1,0.9996922612190247,2468.098388671875,1
2410,4423,1,0.9996689558029175,1026.9769287109375,1
2508,5736,0,-0.027611928060650826,7249.6953125,0
13978,11927,1,0.9998504519462585,719.4232788085938,1
6871,17711,0,-0.057507485151290894,5868.90576171875,0
17275,16963,1,0.9986928701400757,2920.762939453125,1
17249,2648,0,0.014908147975802422,7404.953125,0
17621,29047,0,-0.022925086319446564,13329.8505859375,0
26300,1208,0,-0.025620367377996445,8364.33203125,0
20733,22170,1,0.9995895028114319,3206.5224609375,1
6080,5010,1,0.994145393371582,2158.2275390625,1
16586,12832,0,-0.04304701089859009,10818.94921875,0
15249,17724,1,0.9986287951469421,5604.853515625,1
18911,9113,0,-0.04060784727334976,13692.3134765625,0
12035,11398,1,0.9994903802871704,1360.8082275390625,1
9125,21629,0,-0.048490919172763824,8868.935546875,0
9854,5536,1,0.9993391036987305,865.9071655273438,1
15753,19482,1,0.989462673664093,985.4771118164062,1
27394,3205,0,-0.02795513905584812,5435.03515625,0
4658,21218,0,-0.018084993585944176,4961.68017578125,0
12889,19503,0,-0.049574822187423706,17120.298828125,0
17391,7071,0,-0.045553356409072876,10491.3037109375,0
2260,4507,1,0.9994329810142517,616.3911743164062,1
3704,3471,1,0.999161958694458,708.923095703125,1
5209,12927,0,-0.049287326633930206,6578.255859375,0
1196,27240,0,-0.027389828115701675,6503.26953125,0
1708,1445,1,0.9995340704917908,3254.92138671875,1
9996,18393,0,-0.04834205284714699,13203.95703125,0
25210,26461,1,0.9994966983795166,170.57681274414062,1
5616,7161,1,0.9998488426208496,1076.3470458984375,1
8692,26592,0,-0.041675783693790436,6505.01123046875,0
24122,25674,0,-0.0399281270802021,6278.91259765625,0
12513,21762,0,-0.07788700610399246,6412.2001953125,0
4128,1010,1,0.9999035000801086,1204.53759765625,1
14502,1137,0,-0.03428401052951813,6713.525390625,0
22706,17618,0,-0.016884399577975273,4953.06787109375,0
24386,10542,0,-0.05114850401878357,6069.41943359375,0
1702,4531,1,0.99861741065979,1267.6339111328125,1
19889,15045,1,0.9984756708145142,1478.0899658203125,1
13590,10709,1,0.999757707118988,1518.297607421875,1
7470,8140,1,0.999459981918335,2669.491943359375,1
21375,27451,0,-0.033500321209430695,7378.84814453125,0
17244,17223,1,0.9992510080337524,8036.72900390625,1
28466,23412,0,-0.04149448126554489,7703.0576171875,0
8950,5494,1,0.9999062418937683,128.9279327392578,1
4472,26538,0,-0.029059462249279022,9815.375,0
8896,10450,0,-0.04645309969782829,9425.54296875,0
96,865,1,0.9997634887695312,1058.3228759765625,1
14671,12090,1,0.9998677372932434,403.5667419433594,1
10887,8880,0,-0.04281042516231537,5157.3427734375,0
13226,16501,0,-0.04735887050628662,13679.9453125,0
14375,14277,1,0.9992342591285706,1146.5302734375,1
10896,1542,0,-0.030355995520949364,7149.2197265625,0
24453,20678,1,0.9998147487640381,348.7179870605469,1
15402,14820,0,-0.046293746680021286,7805.77197265625,0
25536,20413,0,-0.033327747136354446,6317.7763671875,0
19911,16199,1,0.999371349811554,11782.9140625,1
7938,1370,0,-0.02454177290201187,7652.24169921875,0
23582,24741,1,0.9994009733200073,980.0869750976562,1
2222,170,1,0.9997190237045288,949.1728515625,1
8309,7782,1,0.9995823502540588,2304.629150390625,1
25124,6300,0,-0.0807378962635994,12661.5458984375,0
7166,8834,1,0.9997762441635132,4225.57568359375,1
22916,23956,1,0.9240831732749939,2499.99072265625,1
17497,20789,0,-0.04116617888212204,9690.361328125,0
25172,25498,1,0.9994950294494629,3875.66748046875,1
2965,7113,0,-0.028818486258387566,4908.45556640625,0
9592,2744,0,0.0021599321626126766,8662.015625,0
21540,20311,1,0.9996587634086609,2484.390625,1
24106,4052,0,-0.06196921318769455,4788.6435546875,0
14021,13401,1,0.999955415725708,1881.362060546875,1
11120,2380,0,-0.034575995057821274,7569.42626953125,0
12760,12954,1,0.9999606609344482,2421.454345703125,1
13154,11237,1,0.9999606609344482,752.2493896484375,1
8922,11470,0,-0.06544226408004761,8056.24609375,0
28970,11463,0,-0.035556674003601074,7192.06982421875,0
21209,14086,0,-0.04657530412077904,6705.5703125,0
12591,1809,0,-0.020835448056459427,6486.8251953125,0
11129,18342,0,-0.05652524530887604,9321.6689453125,0
9029,26577,0,-0.05682291090488434,8962.869140625,0
5320,6763,1,0.9999392628669739,224.08326721191406,1
16579,9606,0,-0.03960854560136795,11580.173828125,0
12528,19378,0,-0.04320980980992317,17017.951171875,0
8116,2422,0,-0.027740567922592163,9071.84375,0
23806,12901,0,-0.06845726817846298,7690.35888671875,0
17361,878,0,0.008340048603713512,6647.46728515625,0
689,2912,1,0.9902065992355347,2531.416748046875,1
25009,13464,0,-0.028109557926654816,6446.583984375,0
2343,1630,1,0.9959259629249573,2174.782958984375,1
2751,2315,1,0.9975804090499878,805.963134765625,1
9693,2877,0,-0.01624356210231781,5030.61376953125,0
1429,11960,0,-0.025594843551516533,4556.2919921875,0
7771,6347,1,0.9993976354598999,1259.0833740234375,1
6442,9418,1,0.9995366930961609,1713.197998046875,1
18692,1264,0,-0.020998666062951088,7281.5830078125,0
9966,7184,1,0.9997608065605164,5496.84716796875,1
9947,5137,1,0.9996491074562073,296.89666748046875,1
21849,22821,1,0.9996510148048401,277.498291015625,1
11685,10043,1,0.9998608231544495,348.5328369140625,1
24167,9448,0,-0.05406179651618004,5912.29052734375,0
11590,4926,0,-0.027539251372218132,5220.228515625,0
23689,22063,1,0.9986743330955505,4316.65966796875,1
28801,26293,1,0.9994666576385498,1083.520263671875,1
15613,19819,1,0.9997168779373169,4415.1298828125,1
19806,10005,0,-0.04751211404800415,6460.32470703125,0
16908,19284,1,0.9998127222061157,1101.5894775390625,1
20390,22384,1,0.9999144673347473,3749.898193359375,1
5244,6787,1,0.9986250996589661,3430.987060546875,1
2207,26772,0,-0.02612607553601265,6996.04248046875,0
7063,25182,0,-0.02037183567881584,5597.77490234375,0
29912,12072,0,-0.033138521015644073,6866.6337890625,0
24837,881,0,0.10766609013080597,2467.773681640625,0
1042,2738,1,0.99799644947052,2084.87890625,1
26395,27706,1,0.9996128082275391,1077.96484375,1
16515,29686,0,-0.022268779575824738,18443.333984375,0
16566,3363,0,-0.01796199567615986,8631.7236328125,0
14452,10728,1,0.9988775253295898,2301.3427734375,1
15804,17720,1,0.9997571706771851,7864.71484375,1
20320,7771,0,-0.046481724828481674,5950.34033203125,0
6794,26893,0,-0.06768650561571121,6925.66064453125,0
10496,20507,0,-0.06668537855148315,5956.50830078125,0
15830,19643,1,0.998846709728241,1137.3922119140625,1
22591,24725,1,0.9996442198753357,200.5247344970703,1
19666,19207,1,0.9994707703590393,6056.7373046875,1
11089,250,0,-0.033790264278650284,6615.22021484375,0
11973,16251,0,-0.04476156458258629,8664.91796875,0
902,3438,1,0.9997024536132812,1114.301025390625,1
4522,2545,1,0.9980130195617676,1149.2960205078125,1
702,22149,0,0.004328445997089148,4694.259765625,0
29667,393,0,-0.020321182906627655,7457.95751953125,0
11524,24451,0,-0.05212486535310745,4343.3486328125,0
22276,23352,1,0.9994719624519348,137.45196533203125,1
17925,19831,1,0.9951392412185669,16573.939453125,1
18265,15087,1,0.9986958503723145,3781.96435546875,1
28765,27773,1,0.9998462200164795,509.4386291503906,1
864,1774,1,0.9997707009315491,1037.65478515625,1
20354,609,0,-0.06427693367004395,8142.60986328125,0
18158,15215,1,0.9999069571495056,733.5171508789062,1
19358,16555,1,0.999954342842102,2184.276123046875,1
10161,4293,0,-0.03229406103491783,6523.40087890625,0
8950,4027,0,-0.03181936591863632,3249.298583984375,0
18021,16796,1,0.9997594952583313,1481.068603515625,1
9927,16019,0,-0.061505258083343506,12351.19140625,0
22517,16826,0,-0.04402691498398781,6487.8857421875,0
18844,3435,0,-0.023093413561582565,5278.18115234375,0
22785,3348,0,-0.04136138781905174,5623.3642578125,0
7631,9196,1,0.9964961409568787,498.6645812988281,1
148,3593,1,0.9998020529747009,1400.650634765625,1
9265,27069,0,-0.03985736891627312,7273.044921875,0
19543,19237,1,0.9993442296981812,5427.60986328125,1
6085,5444,1,0.9995779991149902,10283.0302734375,1
2314,929,1,0.9991860389709473,293.1836242675781,1
6578,6100,1,0.9983167052268982,898.1525268554688,1
9024,24184,0,-0.030899055302143097,4962.19140625,0
8251,9224,1,0.999936044216156,2181.474365234375,1
18052,13053,0,-0.049836575984954834,7632.17919921875,0
10488,10153,1,0.9998775124549866,1571.979248046875,1
2508,2588,1,0.9998742341995239,526.01171875,1
3893,3315,1,0.9934263825416565,1527.4500732421875,1
3104,3661,1,0.9989400506019592,1629.57421875,1
18183,12634,0,-0.03857206925749779,6706.5087890625,0
3910,4835,1,0.9994329214096069,304.9554748535156,1
5687,7032,1,0.9993970394134521,1621.3074951171875,1
1166,8933,0,-0.028640978038311005,5184.36474609375,0
28455,28165,1,0.9996416568756104,2865.588134765625,1
13349,27614,0,-0.040305670350790024,10194.541015625,0
22805,14409,0,-0.049123622477054596,6561.45654296875,0
19559,14639,0,-0.049619439989328384,15905.0791015625,0
16347,16846,1,0.9996178150177002,1858.5177001953125,1
18516,15650,1,0.9990421533584595,2980.094482421875,1
25416,22967,0,-0.03786284476518631,9373.94921875,0
18237,6770,0,-0.04367643967270851,12933.7158203125,0
13427,1252,0,-0.027412142604589462,10290.4501953125,0
19098,16965,1,0.9990456104278564,1787.6409912109375,1
6546,5430,1,0.9996747374534607,1193.2567138671875,1
18811,18894,1,0.9881157875061035,821.4805908203125,1
20978,7922,0,-0.045169662684202194,7373.4267578125,0
19432,26365,0,-0.01665571704506874,19472.384765625,0
25926,27503,1,0.9998325109481812,4249.0048828125,1
2495,13037,0,-0.03517298772931099,8627.712890625,0
23303,1652,0,-0.041924282908439636,5884.0556640625,0
10735,18069,0,-0.0470566488802433,14858.9453125,0
8224,5140,1,0.9992778301239014,1297.4156494140625,1
57,3320,1,0.9996726512908936,2509.71435546875,1
15652,18360,1,0.9991472959518433,1079.518310546875,1
25532,29734,1,0.9996203780174255,1835.517333984375,1
12299,5778,0,-0.04505714029073715,4609.14697265625,0
29214,25099,1,0.9999426603317261,647.833251953125,1
16640,19814,1,0.9999393820762634,407.25933837890625,1
1355,20973,0,-0.047003887593746185,7541.9140625,0
28775,25643,1,0.999658465385437,732.69384765625,1
14378,12196,1,0.9998511075973511,2205.34130859375,1
19450,15808,1,0.9992383718490601,446.2629699707031,1
27181,25563,1,0.9995831847190857,1109.1822509765625,1
4420,49,1,0.9992445111274719,733.0228881835938,1
21443,17359,0,-0.03347386419773102,16340.7548828125,0
12075,29247,0,-0.03217977285385132,9576.744140625,0
14483,12522,1,0.9999046325683594,1121.2476806640625,1
8520,20621,0,-0.05282778665423393,7913.56787109375,0
5118,4077,0,-0.031676746904850006,7089.9384765625,0
5570,8451,1,0.9998266696929932,3466.824462890625,1
4730,3734,1,0.9995498657226562,1522.218505859375,1
24767,21624,1,0.9995760321617126,351.6055603027344,1
25207,4029,0,-0.030511369928717613,4700.86962890625,0
4476,17964,0,-0.002972243120893836,10927.556640625,0
16824,28368,0,-0.021243605762720108,6627.34619140625,0
18017,17385,1,0.999947726726532,688.5926513671875,1
28946,1042,0,-0.0382290780544281,9655.126953125,0
8520,5256,1,0.9996048212051392,2172.76025390625,1
29092,29421,1,0.9833385944366455,7371.47509765625,1
23668,16314,0,-0.03818646818399429,12777.5068359375,0
4569,2763,1,0.9724029898643494,1193.15966796875,1
28624,27924,1,0.999562680721283,846.0187377929688,1
5614,11035,0,-0.0566205158829689,5995.7724609375,0
3383,25246,0,-0.015376423485577106,7916.853515625,0
863,109,1,0.9989082217216492,1691.5194091796875,1
4903,924,1,0.9987566471099854,4910.794921875,1
9889,28320,0,-0.019909614697098732,4963.73681640625,0
14094,13551,1,0.9994832873344421,2591.43359375,1
29785,9428,0,-0.07004693895578384,6082.79345703125,0
1381,3595,1,0.9997331500053406,82.00405883789062,1
7857,6147,1,0.999656617641449,1750.6925048828125,1
25897,29048,1,0.9998589158058167,2140.689697265625,1
5006,6980,1,0.9893649816513062,4715.5830078125,1
26858,13907,0,-0.005968877114355564,5336.2080078125,0
10071,14319,1,0.9997044801712036,326.3258361816406,1
3383,241,1,0.9992209076881409,443.3708190917969,1
21583,9600,0,-0.030935470014810562,5430.9853515625,0
4925,1169,1,0.9989573955535889,360.9791259765625,1
19403,19751,1,0.9993800520896912,2893.104736328125,1
20708,22881,1,0.9997907876968384,1675.6590576171875,1
12594,20294,0,-0.054353293031454086,6656.00927734375,0
2864,2946,1,0.9996925592422485,1809.902099609375,1
6138,154,0,-0.02429817244410515,7123.13720703125,0
7503,20318,0,-0.04030599817633629,7492.79052734375,0
7431,29793,0,-0.05084845796227455,5639.4951171875,0
17131,17579,1,0.9998171329498291,10092.2548828125,1
20577,6175,0,-0.04534902051091194,7572.111328125,0
29308,19455,0,-0.01765705645084381,8726.7080078125,0
16632,6660,0,-0.0024164486676454544,4375.0615234375,0
22160,23221,1,0.997344970703125,601.775634765625,1
25967,26690,1,0.9994935393333435,1677.5164794921875,1
3095,1633,1,0.9997053146362305,1211.6082763671875,1
10496,13092,1,0.9994858503341675,514.4343872070312,1
18258,11345,0,-0.04963861405849457,5692.7998046875,0
2602,26812,0,-0.02067083679139614,7242.55615234375,0
26323,8640,0,-0.06522113084793091,11526.1572265625,0
22437,20267,1,0.9988391995429993,3200.58203125,1
10035,13632,1,0.9998054504394531,2299.058349609375,1
29026,24956,0,-0.03627009689807892,6789.56787109375,0
26051,11359,0,-0.024231193587183952,7470.77734375,0
29480,27503,1,0.9998128414154053,397.04132080078125,1
3296,4644,1,0.9997929930686951,1364.1114501953125,1
26129,13883,0,-0.025343293324112892,8138.24072265625,0
22825,5184,0,-0.04790106043219566,4275.65576171875,0
12035,23724,0,-0.0725775733590126,4631.65673828125,0
814,10769,0,-0.03297840431332588,9675.490234375,0
16649,24777,0,-0.036177877336740494,12264.125,0
27240,24967,0,-0.030786124989390373,6420.77392578125,0
17466,14535,0,-0.04517178609967232,11455.9638671875,0
11430,199,0,-0.04065170884132385,7153.4931640625,0
26901,16889,0,-0.021006528288125992,4882.6787109375,0
21609,21822,1,0.9998607635498047,2217.97607421875,1
26440,29675,1,0.9998251795768738,5957.82666015625,1
17843,15362,1,0.9981729984283447,2353.508544921875,1
9299,7614,1,0.9990222454071045,3241.4443359375,1
18615,19528,1,0.9991208910942078,6167.51806640625,1
15338,6910,0,-0.03430454805493355,9710.173828125,0
27413,28842,1,0.9998059272766113,1470.5069580078125,1
5129,13815,0,-0.04552311450242996,6282.62255859375,0
9309,9106,1,0.9993761777877808,3547.815673828125,1
14461,4336,0,-0.03409925103187561,8921.3056640625,0
17565,23370,0,-0.06726793199777603,10305.34765625,0
9661,7723,1,0.9997466802597046,1255.6141357421875,1
27431,25566,1,0.9981778264045715,2966.955322265625,1
23579,26575,0,-0.042231183499097824,8621.5146484375,0
24154,26730,0,-0.05459754914045334,6739.27001953125,0
24792,21651,1,0.9996247887611389,3347.228515625,1
2495,1949,1,0.9995784759521484,1602.7012939453125,1
14459,10970,1,0.999590277671814,3231.693359375,1
3514,1567,1,0.9995888471603394,341.17523193359375,1
24096,3075,0,0.08978790789842606,5013.978515625,0
3835,24338,0,-0.03871983289718628,4808.40478515625,0
27969,28379,1,0.999826967716217,2557.697509765625,1
26725,29112,1,0.9983874559402466,5494.7998046875,1
28067,17667,0,-0.031368788331747055,14603.263671875,0
22352,28023,0,-0.05392950773239136,8833.56640625,0
12872,10613,1,0.999606192111969,1312.1842041015625,1
20501,12032,0,-0.05102510005235672,7309.09326171875,0
16387,10371,0,-0.049737390130758286,8211.734375,0
8785,14302,0,-0.04276198521256447,6260.14794921875,0
28473,27787,1,0.9998520612716675,6317.34326171875,1
506,26446,0,-0.02375393733382225,7444.8544921875,0
6982,21289,0,-0.04727672040462494,7442.70166015625,0
7434,7253,1,0.9996533989906311,960.4635009765625,1
15416,26067,0,-0.011778798885643482,6943.9814453125,0
4469,7945,0,-0.03262005001306534,5198.783203125,0
1885,19175,0,-0.003976459614932537,6315.21435546875,0
7989,21052,0,-0.03993573784828186,5105.60595703125,0
4204,14504,0,-0.030210016295313835,7932.79638671875,0
29977,27055,1,0.9997608065605164,2368.77685546875,1
24645,20720,1,0.9998511672019958,1492.27783203125,1
4292,9741,0,-0.026230093091726303,5105.314453125,0
15996,8527,0,-0.03960267826914787,11557.8212890625,0
12205,13414,1,0.9992916584014893,3158.533447265625,1
17933,4725,0,-0.05028417333960533,8091.0654296875,0
15476,23693,0,-0.0386073961853981,3622.083251953125,0
9821,6524,1,0.9993858933448792,2126.028076171875,1
28164,27219,1,0.999756395816803,1171.26318359375,1
21407,13588,0,-0.06504061818122864,7819.173828125,0
18841,10318,0,-0.0536176897585392,5505.0908203125,0
23716,15917,0,-0.0292277280241251,6681.388671875,0
3833,10033,0,-0.03360197693109512,8303.212890625,0
17644,20487,0,-0.04547526314854622,9019.7763671875,0
17102,18331,1,0.9982150197029114,863.9962768554688,1
8956,9795,1,0.999295711517334,1662.93310546875,1
26969,25340,1,0.9997851848602295,2014.63427734375,1
24937,3369,0,-0.03617453575134277,7630.2392578125,0
25788,16667,0,-0.029902976006269455,12284.9462890625,0
7773,10167,0,-0.03825387358665466,6475.412109375,0
13882,27591,0,-0.03299440070986748,8894.048828125,0
9215,22466,0,-0.05263178050518036,7436.9775390625,0
20899,406,0,-0.04578325152397156,4222.7529296875,0
7533,2559,0,-0.022081123664975166,7641.07470703125,0
6097,18325,0,-0.02523554302752018,7770.08935546875,0
4631,3247,1,0.9984095692634583,693.4241333007812,1
25142,25610,1,0.9995020031929016,4777.44677734375,1
20246,21816,1,0.9996558427810669,2595.73974609375,1
5348,5275,1,0.9991823434829712,5243.46435546875,1
24656,8861,0,-0.06349785625934601,2353.44775390625,0
20095,21616,1,0.9996852278709412,467.0336608886719,1
26467,28643,1,0.9998040199279785,2162.753173828125,1
16866,9574,0,-0.025777636095881462,5178.3046875,0
23715,14522,0,-0.05995669960975647,5288.28857421875,0
1634,1450,1,0.9924799799919128,2143.8408203125,1
4727,1748,1,0.9996069073677063,711.6870727539062,1
9207,7220,1,0.9998210072517395,1883.7745361328125,1
22736,20899,1,0.999484121799469,457.33538818359375,1
18348,21735,0,-0.0394478514790535,13827.4453125,0
29689,4804,0,-0.015934547409415245,6427.4482421875,0
27425,22231,0,-0.052643485367298126,4140.19873046875,0
24640,21874,1,0.9997446537017822,1426.957763671875,1
21091,18641,0,-0.04399288818240166,14576.8251953125,0
11715,10788,1,0.9999679327011108,574.3948974609375,1
7938,7099,1,0.9980658888816833,4930.69384765625,1
14044,12764,1,0.9998937845230103,372.3191223144531,1
7427,5035,1,0.99988853931427,3561.731689453125,1
4525,4580,1,0.9995561242103577,1343.150390625,1
10010,14189,1,0.9997204542160034,1189.737060546875,1
6524,6154,1,0.9998534321784973,94.7668228149414,1
1605,3280,1,0.9994028806686401,1749.1251220703125,1
13042,10144,1,0.9999403357505798,943.5192260742188,1
18797,16689,1,0.997103750705719,5870.38818359375,1
14739,11163,1,0.9996412992477417,119.98493957519531,1
9757,7719,1,0.999931812286377,513.4512329101562,1
4081,6849,0,-0.01654096692800522,5707.05712890625,0
14678,16893,0,-0.04751865193247795,11817.5615234375,0
23960,20890,1,0.9996844530105591,2182.802001953125,1
7991,9646,1,0.9996488094329834,1267.810791015625,1
16079,3316,0,-0.03396470844745636,22652.794921875,0
10007,10100,1,0.9999710917472839,1155.334228515625,1
22013,4262,0,-0.015489344485104084,6336.5673828125,0
4382,12632,0,-0.023683127015829086,8216.234375,0
9351,14480,0,-0.04099366068840027,8685.57421875,0
21835,29757,0,-0.039425015449523926,7678.99169921875,0
