,testing_image,output_indices,search_time
73,../geological_similarity/schist/R8XH0.jpg,"[6949 6459 5568 7325 7282 5119 5468 5142 6619 5745 6787 8209 7877 9951
 7804 6616 5534 8674 8569 5174 9608 9199 9269 5844 5361 9186 8413 7824
 6096 9321 9387 6387 5483 5802 6945 9595 6012 7302 5390 9613 5139 5991
 9369 9946 6272 9575 7363 6803 5838 7371]",0.04599738121032715
74,../geological_similarity/quartzite/IBRM8.jpg,"[6949 5568 7325 7282 6459 5119 5468 5142 6619 5745 6787 8209 9951 7804
 7877 6616 5534 8674 8569 5174 9199 9608 9269 5844 5361 7824 9186 8413
 6096 9321 9387 6945 9613 5390 6387 7302 9595 6012 9369 5139 5991 9575
 5802 6803 7363 7371 9946 7103 7880 6430]",0.04099917411804199
75,../geological_similarity/rhyolite/ATXIR.jpg,"[5468 6949 6459 7282 5568 7325 5119 6619 5142 8209 5745 6787 9951 6616
 5534 8674 7804 6868 9608 7877 9199 5174 8569 5844 9595 9186 9269 9321
 6945 5361 7363 9387 8413 9613 8236 7371 9369 6726 7824 7880 6096 9575
 6430 5390 5139 7302 6012 8869 5991 6387]",0.04599332809448242
76,../geological_similarity/quartzite/KGL17.jpg,"[6949 5568 7325 7282 6459 5119 5468 5142 6619 5745 6787 8209 9951 7804
 7877 6616 5534 8674 8569 5174 9199 9608 9269 5844 5361 7824 9186 8413
 6096 9321 9387 6945 6387 9613 5390 7302 9595 9369 6012 5139 5991 5802
 9575 7363 7371 6803 9946 7103 6272 6430]",0.04000115394592285
77,../geological_similarity/andesite/NOUU7.jpg,"[6949 5568 7325 7282 6459 5468 5119 5142 6619 5745 6787 8209 7877 9951
 6616 7804 5534 8674 8569 5174 9199 9269 5844 9608 5361 9186 8413 7824
 6096 9321 9387 6945 7302 6012 9613 5390 6387 9595 5991 9369 5139 6803
 5802 9575 9946 7103 7363 7371 6868 6272]",0.03900265693664551
78,../geological_similarity/quartzite/1HECR.jpg,"[6949 7325 5568 7282 6459 5468 5119 5142 6619 5745 6787 8209 9951 7877
 7804 5534 6616 8674 8569 9199 5844 9608 9269 5174 5361 7824 8413 9186
 6096 9387 9321 7302 6945 5390 9595 9613 6387 5802 5139 9369 9575 7363
 6012 5991 6803 7103 9946 7880 7371 6726]",0.036995887756347656
79,../geological_similarity/marble/DT3DN.jpg,"[6949 5468 6459 5568 5119 7325 7282 5142 6619 5745 6787 8209 6868 9951
 6616 7877 5534 7804 8674 9608 8569 5174 9199 9186 5361 9269 5844 8413
 9387 9613 9321 7824 6096 6012 7371 6945 9595 5483 7363 8236 6726 9369
 5390 5991 5139 9575 7214 7302 7880 9946]",0.03899979591369629
80,../geological_similarity/marble/IDQN2.jpg,"[6868 5468 5745 6949 6459 5142 5568 5119 6619 7325 7282 9048 8209 5483
 6787 7214 6616 9608 9951 7877 8284 9186 7804 8236 5534 8674 8413 5174
 9199 5300 6945 5361 9595 6012 9269 9369 8569 9387 5802 9321 5139 7363
 6387 7511 6726 5844 5390 6430 9575 5991]",0.04699850082397461
81,../geological_similarity/schist/HN9MP.jpg,"[5468 6949 6459 7282 5568 7325 5119 5142 6619 5745 8209 6787 9951 6616
 7877 5534 8674 7804 9608 8569 9199 5844 5174 9387 5361 9269 9186 8413
 7824 9321 9595 6726 6096 6945 6868 7363 9575 6012 9369 9613 7302 5139
 5257 7880 5390 7371 8722 5991 6803 7103]",0.039000511169433594
82,../geological_similarity/quartzite/LTJH2.jpg,"[6949 5568 7325 7282 6459 5468 5119 5142 6619 5745 6787 8209 9951 7877
 7804 6616 5534 8674 8569 5174 9269 9199 5844 9608 5361 9186 8413 7824
 6096 9321 9387 6387 7302 6945 9613 5802 5390 9595 9369 6012 5991 5139
 6272 9946 9575 6803 7103 7363 5838 7371]",0.04199957847595215
83,../geological_similarity/rhyolite/8MDHP.jpg,"[6949 5568 6459 7325 7282 5468 5119 5142 6619 6787 5745 8209 7877 6616
 9951 7804 5534 8569 8674 5174 9269 5361 9199 5844 9608 7824 9186 6096
 8413 9387 9321 9613 6012 6945 6868 6803 7103 5991 9369 5390 9595 9946
 7302 9575 6387 5139 7371 6183 7363 8065]",0.041001319885253906
84,../geological_similarity/schist/63E5B.jpg,"[8209 8722 5468 6949 6787 6459 7282 7325 5119 5568 5142 8871 6619 5745
 7511 6632 7877 6212 5844 8569 7103 6616 7804 9951 6803 8674 6183 5361
 5534 7824 6726 9269 6096 8413 5174 7302 9199 9387 5257 5437 6689 9321
 9608 9186 9946 7697 5991 6530 6012 8065]",0.04499959945678711
85,../geological_similarity/gneiss/01NQL.jpg,"[6949 6459 5468 7282 5568 7325 5119 5142 6619 5745 6787 8209 7877 7804
 9951 6616 8569 5534 8674 5174 9269 9199 9608 5361 5844 8413 9186 6096
 7824 9321 6012 9387 6387 6272 7302 5802 5991 6945 9595 5139 5390 6803
 9946 9613 7103 9369 6726 5838 9575 6183]",0.03900265693664551
86,../geological_similarity/marble/FAV3U.jpg,"[6868 8209 5468 6949 6459 5119 6787 5568 7282 7325 5745 5142 6619 7877
 7511 6616 6012 9186 8413 5361 9951 8569 7804 7214 8674 6726 8722 9387
 9269 5534 6803 5844 5174 9199 9608 5924 9321 5991 9946 7103 5257 6096
 6632 7824 5139 6183 6689 7302 8065 8931]",0.04200291633605957
87,../geological_similarity/schist/J5EAS.jpg,"[6949 6459 5568 7325 5119 7282 5468 5142 6619 5745 6787 8209 9951 6616
 7804 7877 5534 8674 9608 5174 8569 5483 9199 9269 5844 9186 5361 8413
 7824 9321 6096 9387 6387 5802 6012 9613 6868 6945 5390 7302 9595 5139
 9048 5991 9946 7371 9369 9575 7363 6803]",0.03999900817871094
88,../geological_similarity/rhyolite/TI3O3.jpg,"[5468 6949 6459 7282 7325 5568 5119 5142 6619 8209 5745 6787 6868 7877
 6616 9951 7804 8569 5534 5174 8674 9608 9269 5361 9199 5844 9186 8413
 9387 9321 6272 7824 6096 9613 6387 5802 6012 7302 9575 9369 5483 5991
 6726 5139 5390 6945 9595 7371 7214 9946]",0.04000592231750488
89,../geological_similarity/marble/XAKLG.jpg,"[6868 6949 6459 5568 5119 7325 7282 5468 5142 6619 5745 6787 6616 8209
 9951 7877 7804 9608 5534 7214 8674 9186 5174 8569 9199 5361 9369 6945
 8413 6012 9269 9595 9387 9746 5844 9321 5483 9613 6096 9575 5139 7824
 7363 7371 5390 5300 6387 6430 5991 7880]",0.039998769760131836
90,../geological_similarity/marble/WR9FH.jpg,"[5468 6949 6459 5119 5745 5568 5142 7325 7282 8209 6619 6787 6868 6616
 9048 5483 9608 9951 7877 9186 7804 5534 8674 8236 5300 9199 8413 6726
 5361 7511 9269 9595 6945 5174 5844 9387 5257 6012 5802 5139 7214 9321
 8569 9369 8284 5390 7363 7302 9946 6387]",0.04200458526611328
91,../geological_similarity/andesite/0PVZK.jpg,"[6949 5568 7325 7282 6459 5119 5468 5142 6619 5745 6787 8209 9951 7877
 7804 6616 5534 8674 8569 5174 9199 9608 9269 5844 5361 9186 8413 7824
 6096 9321 9387 6945 6387 9595 5390 9613 6012 7302 9369 5139 5802 5991
 9575 9946 6803 7363 6272 7103 7371 6430]",0.04299783706665039
92,../geological_similarity/schist/2K2OG.jpg,"[6949 5468 6459 7325 5568 7282 5119 5142 6619 5745 6787 8209 6616 9951
 7877 7804 5534 8569 8674 9608 5174 9186 9199 9269 5361 8413 5844 6945
 9595 6387 6868 6012 9321 9369 9387 6096 9613 7824 6272 5390 5802 7371
 5139 5483 6430 9575 5991 7302 7363 9946]",0.04399847984313965
93,../geological_similarity/andesite/CJJ4E.jpg,"[6949 5568 7325 5468 7282 6459 5119 5142 6619 5745 6787 8209 9951 7877
 6616 7804 5534 8674 8569 9199 9608 5844 5174 9269 5361 8413 7824 9186
 6096 9321 9387 6945 9595 9613 6012 5390 7302 5991 9369 5139 9575 6803
 6387 7103 7363 7371 9946 5802 6726 7880]",0.0410001277923584
94,../geological_similarity/rhyolite/N25C3.jpg,"[5468 6949 6459 5119 5568 7282 7325 5142 6619 6787 5745 8209 7877 6616
 7804 9951 8569 5534 8674 5174 5361 9269 9608 9186 5844 9199 8413 6868
 7824 6096 9321 6012 6945 9387 6183 9595 9369 9613 9946 6726 8065 5991
 7302 6387 6803 7103 5390 5802 9575 7371]",0.03899955749511719
95,../geological_similarity/schist/4CEIR.jpg,"[6949 5568 5468 7325 6459 7282 5119 5142 6619 5745 6787 8209 7877 9951
 6616 7804 5534 8674 8569 9608 5174 9199 5844 9269 5361 9186 8413 7824
 6096 9387 9321 7302 9595 9613 6945 5390 6012 5991 5802 6803 6387 5139
 9946 7103 9575 7363 9369 7371 6726 7880]",0.04399824142456055
96,../geological_similarity/marble/WR9FH.jpg,"[5468 6949 6459 5119 5745 5568 5142 7325 7282 8209 6619 6787 6868 6616
 9048 5483 9608 9951 7877 9186 7804 5534 8674 8236 5300 9199 8413 6726
 5361 7511 9269 9595 6945 5174 5844 9387 5257 6012 5802 5139 7214 9321
 8569 9369 8284 5390 7363 7302 9946 6387]",0.03900027275085449
97,../geological_similarity/marble/TCUV3.jpg,"[6868 6949 5142 5468 6459 5119 5568 7325 5745 7282 6619 6787 8209 6616
 7877 9608 5483 7804 9186 9048 9951 5534 8674 7214 5300 5174 5361 6945
 9199 9269 9595 8413 8569 9369 6012 5844 9387 5139 9321 6096 9946 7824
 5802 5390 9575 8236 6430 5257 7363 9746]",0.040000200271606445
98,../geological_similarity/rhyolite/N7T32.jpg,"[6949 5468 6459 5119 7282 5568 7325 5142 5745 6787 6619 8209 7877 8569
 9951 6616 7804 5534 8674 9608 5174 5844 9269 8413 9199 5361 6803 6012
 7824 9186 6096 7103 9387 9321 5991 6726 5139 7302 6183 9946 8722 9613
 5257 9595 8065 5390 6945 9575 6387 6272]",0.04400062561035156
99,../geological_similarity/rhyolite/LFRK2.jpg,"[6949 6459 5468 7282 7325 5568 5119 5142 6619 5745 6787 8209 7877 7804
 6616 9951 5534 8569 8674 5174 9608 9269 9199 9186 5361 5844 8413 6868
 9387 9321 6272 7824 6096 6387 6012 5802 6945 9613 9369 7302 9595 5300
 5139 5390 9575 5991 5483 5838 7363 9946]",0.04300379753112793
